Date,Open,High,Low,Close,Adj Close,Volume
2019-10-10,48.922020,49.935059,48.457985,49.033127,49.033127,3231933
2019-10-11,51.948059,52.067879,49.274948,49.460129,49.460129,9983143
2019-10-14,49.457951,49.926342,48.747734,49.346844,49.346844,2701310
2019-10-15,49.346844,50.266201,49.035305,50.081020,50.081020,3097900
2019-10-16,49.697594,50.704094,49.242271,50.573380,50.573380,2742163
2019-10-17,50.895805,50.895805,50.218269,50.462273,50.462273,2240458
2019-10-18,50.327202,50.531986,48.294594,48.331627,48.331627,3481638
2019-10-21,48.906773,49.414379,48.205269,49.102840,49.102840,4118293
2019-10-22,49.253162,49.253162,48.157341,48.366486,48.366486,3190163
2019-10-23,48.335983,49.342484,48.174770,48.773876,48.773876,3741900
2019-10-24,49.146416,49.858807,49.017879,49.335949,49.335949,2655868
2019-10-25,49.346844,49.919807,49.307629,49.416557,49.416557,2436458
2019-10-28,49.420914,49.930698,48.961235,49.573414,49.573414,3256720
2019-10-29,49.451412,50.107162,48.902412,48.932915,48.932915,1806229
2019-10-30,49.159485,49.704128,48.710697,49.457951,49.457951,3491736
2019-10-31,49.671452,50.065769,49.370808,49.508057,49.508057,3402687
2019-11-01,49.392593,50.601700,49.244450,50.011307,50.011307,4211015
2019-11-04,50.033092,50.394737,49.020058,49.113735,49.113735,4245441
2019-11-05,49.126804,49.738983,48.307663,48.375198,48.375198,5734489
2019-11-06,44.323055,46.924271,44.118271,46.314270,46.314270,9509898
2019-11-07,48.706341,49.804340,47.218376,48.089806,48.089806,8847996
2019-11-08,48.037521,48.547306,47.237984,47.917698,47.917698,3885572
2019-11-11,47.730343,48.211807,47.584377,47.978699,47.978699,2852786
2019-11-12,47.708557,48.129021,47.161736,47.588734,47.588734,2717376
2019-11-13,47.606163,47.858875,47.237984,47.601807,47.601807,3377441
2019-11-14,47.362164,47.974342,47.257591,47.943844,47.943844,4138949
2019-11-15,48.098518,48.597412,47.695484,48.325092,48.325092,1954950
2019-11-18,48.200912,48.922020,48.148628,48.904591,48.904591,3817638
2019-11-19,49.085415,49.555984,48.815269,49.383877,49.383877,3225966
2019-11-20,49.224842,49.725914,48.231415,48.898056,48.898056,3334753
2019-11-21,48.693272,49.608273,48.301128,48.325092,48.325092,3199802
2019-11-22,48.349056,48.512447,47.876305,48.285877,48.285877,1783278
2019-11-25,48.370842,48.704163,47.917698,48.288055,48.288055,3357704
2019-11-26,48.231415,49.122448,48.044056,48.338161,48.338161,6979800
2019-11-27,48.527699,48.527699,48.166058,48.440556,48.440556,4826096
2019-11-29,48.281521,48.826164,48.146450,48.516808,48.516808,1393114
2019-12-02,48.303307,48.514629,46.889412,47.479805,47.479805,2146819
2019-12-03,47.381771,47.381771,46.586590,47.061520,47.061520,3138753
2019-12-04,47.174805,47.900269,46.850197,46.891590,46.891590,3809375
2019-12-05,47.251057,47.501591,46.948235,47.176983,47.176983,3726294
2019-12-06,47.438412,47.702019,46.712948,47.054985,47.054985,3873638
2019-12-09,46.970020,47.346912,46.660664,46.904663,46.904663,3001507
2019-12-10,47.159557,47.562592,46.845840,47.046268,47.046268,4140326
2019-12-11,46.924271,47.364342,46.723843,47.227093,47.227093,1612524
2019-12-12,47.026665,47.715092,47.026665,47.571304,47.571304,3784589
2019-12-13,47.621414,48.985199,47.519020,48.939449,48.939449,3442621
2019-12-16,49.085415,49.704128,48.832699,49.233555,49.233555,6495538
2019-12-17,49.453590,49.536377,47.915520,48.634449,48.634449,4535080
2019-12-18,48.786949,49.028770,48.172592,48.192200,48.192200,5444391
2019-12-19,49.682343,52.878307,49.455772,51.939342,51.939342,11023733
2019-12-20,52.442593,53.808559,51.610378,53.558022,53.558022,6691997
2019-12-23,53.987202,53.987202,53.052593,53.451275,53.451275,4952785
2019-12-24,53.344521,54.015522,53.344521,53.717056,53.717056,681639
2019-12-26,53.719238,54.529667,53.719238,54.433807,54.433807,4362031
2019-12-27,54.799809,55.226810,54.144058,55.008953,55.008953,4120129
2019-12-30,54.845558,54.923988,54.035130,54.479561,54.479561,4100392
2019-12-31,53.978485,54.625523,53.978485,54.270416,54.270416,2317573
2020-01-02,54.536201,55.662521,54.453415,55.614594,55.614594,4749441
2020-01-03,54.954487,55.455559,54.858631,55.316132,55.316132,2995081
2020-01-06,55.113522,55.411987,54.825951,55.388023,55.388023,4645703
2020-01-07,55.488239,55.941380,55.028561,55.738773,55.738773,3659736
2020-01-08,55.773632,56.958775,55.773632,56.394524,56.394524,5559604
2020-01-09,56.889061,57.485989,56.409775,56.682095,56.682095,4451539
2020-01-10,57.093845,57.858524,56.555737,57.769203,57.769203,3094687
2020-01-13,57.845451,59.923813,57.845451,59.058918,59.058918,6021834
2020-01-14,58.973953,59.660206,58.527348,58.952168,58.952168,3778162
2020-01-15,58.895527,60.250595,58.895527,59.834492,59.834492,3455015
2020-01-16,60.115524,60.557777,59.910740,60.344276,60.344276,3097441
2020-01-17,60.749489,60.749489,59.614452,60.063240,60.063240,4209638
2020-01-21,59.782204,60.047989,59.117741,59.363918,59.363918,8650619
2020-01-22,59.841026,59.958668,59.074169,59.220131,59.220131,5424653
2020-01-23,59.178738,59.644955,58.649345,58.795311,58.795311,2756392
2020-01-24,59.115562,59.259346,57.285561,57.374882,57.374882,2967540
2020-01-27,56.157059,56.773594,55.662521,56.507809,56.507809,4071015
2020-01-28,56.865093,56.980560,56.322632,56.451168,56.451168,3002425
2020-01-29,56.560097,56.560097,54.904381,54.971916,54.971916,3744654
2020-01-30,54.512238,54.884773,54.128811,54.669094,54.669094,4197703
2020-01-31,54.414204,54.444702,52.882664,53.067844,53.067844,4159605
2020-02-03,53.218166,54.194164,53.218166,54.061272,54.061272,5982817
2020-02-04,54.682167,55.516560,54.126629,55.340096,55.340096,4414359
2020-02-05,54.300915,54.300915,51.658306,51.965485,51.965485,8076849
2020-02-06,51.634342,54.359737,51.065735,53.255199,53.255199,7869833
2020-02-07,52.802059,53.455631,52.218201,52.431702,52.431702,4550687
2020-02-10,52.198593,52.518845,51.335880,51.490559,51.490559,3169048
2020-02-11,51.366379,51.958950,50.780342,50.871841,50.871841,3720785
2020-02-12,51.183380,51.653950,50.407806,51.523235,51.523235,3069900
2020-02-13,50.749844,51.828236,50.268379,51.307556,51.307556,4054490
2020-02-14,51.366379,52.126701,51.094055,51.839130,51.839130,5324129
2020-02-18,51.736736,52.161556,51.309734,51.638699,51.638699,4327146
2020-02-19,51.876163,52.385952,51.311913,51.457878,51.457878,2793114
2020-02-20,51.453522,51.743271,50.113701,50.882736,50.882736,4764129
2020-02-21,50.579914,50.887093,49.542915,49.712841,49.712841,3197048
2020-02-24,48.264091,48.697628,47.438412,48.270626,48.270626,3880982
2020-02-25,48.270626,48.584343,46.299019,46.401413,46.401413,4315211
2020-02-26,46.488556,47.490700,45.185768,45.575733,45.575733,4288129
2020-02-27,44.577946,45.009304,43.601948,44.055092,44.055092,6661243
2020-02-28,43.076912,44.512589,42.878662,44.429806,44.429806,5291998
2020-03-02,44.536552,45.976589,43.793659,45.784878,45.784878,4239933
2020-03-03,45.784878,46.035412,43.207626,44.259876,44.259876,6034227
2020-03-04,44.686874,45.342625,43.900410,45.109520,45.109520,4118293
2020-03-05,44.109554,44.745697,43.506088,43.889519,43.889519,3406818
2020-03-06,43.089981,43.453804,42.044270,43.170589,43.170589,4865572
2020-03-09,40.427769,42.240337,39.610802,41.227303,41.227303,5221309
2020-03-10,41.987625,43.357948,41.399410,43.061661,43.061661,6409243
2020-03-11,41.900482,42.233803,40.236053,40.974590,40.974590,5857506
2020-03-12,38.804729,39.340660,35.998730,36.151230,36.151230,7094554
2020-03-13,37.911514,38.260090,34.475906,37.253586,37.253586,8566160
2020-03-16,32.393192,34.401836,32.018478,32.624123,32.624123,8478488
2020-03-17,33.055477,34.364799,31.197157,34.114265,34.114265,6910489
2020-03-18,32.029369,32.940014,27.739761,30.351870,30.351870,7642161
2020-03-19,30.195013,31.105656,28.580690,30.458620,30.458620,15954026
2020-03-20,31.349655,31.504335,28.131905,28.484833,28.484833,11400126
2020-03-23,28.290939,29.336655,27.145012,28.754976,28.754976,7853308
2020-03-24,30.286512,35.072838,30.188477,34.750408,34.750408,8716718
2020-03-25,35.029266,39.665268,34.872410,38.501907,38.501907,9357504
2020-03-26,38.939800,42.157555,38.486660,39.266586,39.266586,7472325
2020-03-27,37.151196,39.719730,37.151196,38.684910,38.684910,6290358
2020-03-30,38.687088,39.955017,38.475765,39.216480,39.216480,3050622
2020-03-31,39.081409,40.645622,38.628265,39.046551,39.046551,4239474
2020-04-01,37.931122,38.188194,36.192623,36.554264,36.554264,2877114
2020-04-02,36.031406,37.530266,35.789585,36.985622,36.985622,4701244
2020-04-03,36.332050,37.693661,36.070621,36.859264,36.859264,5064326
2020-04-06,38.013908,40.026909,37.939838,39.748051,39.748051,5192850
2020-04-07,41.549732,42.212017,40.397266,41.582409,41.582409,5500391
2020-04-08,41.824230,43.466873,41.360195,43.059483,43.059483,8308193
2020-04-09,43.582340,44.118271,41.889587,42.484341,42.484341,9351537
2020-04-13,42.257767,42.852516,41.360195,42.547520,42.547520,6170555
2020-04-14,43.447269,45.098625,43.368839,44.885124,44.885124,3236523
2020-04-15,44.379696,45.686840,43.096519,45.131306,45.131306,3643212
2020-04-16,45.527805,47.919876,45.266376,47.495056,47.495056,5072588
2020-04-17,48.050591,48.930737,47.739056,48.739021,48.739021,3647802
2020-04-20,48.109413,50.057056,47.590912,48.832699,48.832699,6316981
2020-04-21,48.113770,48.793484,45.854591,46.769592,46.769592,6621768
2020-04-22,47.610519,48.503735,47.157375,48.198734,48.198734,4007211
2020-04-23,48.307663,49.288021,47.845806,48.401340,48.401340,2843146
2020-04-24,48.699806,48.998272,47.987411,48.728127,48.728127,3147474
2020-04-27,49.220486,49.627876,48.163876,48.405701,48.405701,2088983
2020-04-28,49.211769,49.351200,46.963486,47.303341,47.303341,2733441
2020-04-29,48.610485,49.889305,47.874126,49.401306,49.401306,2931736
2020-04-30,48.961235,49.776020,48.292412,48.686733,48.686733,3127277
2020-05-01,47.928593,48.401340,47.240162,47.336021,47.336021,3956261
2020-05-04,46.904663,48.898056,46.739090,48.767342,48.767342,3534884
2020-05-05,49.728092,50.396915,49.131165,49.913273,49.913273,5079014
2020-05-06,51.205166,53.828167,50.723701,53.564556,53.564556,6686030
2020-05-07,54.311810,55.703915,51.582058,51.645237,51.645237,12393437
2020-05-08,52.109272,52.503593,51.094055,51.168129,51.168129,9004062
2020-05-11,52.259594,52.786808,50.847878,52.311878,52.311878,7420915
2020-05-12,52.910988,53.499203,51.669201,51.775951,51.775951,6585964
2020-05-13,51.717129,52.540630,48.991734,50.274914,50.274914,7045440
2020-05-14,49.355556,51.462234,49.344666,51.462234,51.462234,4029703
2020-05-15,50.993843,52.512306,50.760735,52.272663,52.272663,3859867
2020-05-18,53.168056,55.612415,52.930595,55.331379,55.331379,3713900
2020-05-19,55.451202,57.664631,55.226810,56.453346,56.453346,4845375
2020-05-20,57.385773,57.832382,55.884739,56.431561,56.431561,4053572
2020-05-21,56.218060,57.137417,55.457737,55.915237,55.915237,2111475
2020-05-22,55.769276,57.444595,55.527451,56.823704,56.823704,2732982
2020-05-26,57.721275,57.882488,56.540489,56.997990,56.997990,2855540
2020-05-27,57.226738,58.163525,55.960987,58.102524,58.102524,2388261
2020-05-28,57.407558,60.366062,57.407558,59.080704,59.080704,4441900
2020-05-29,59.080704,59.433632,58.189667,58.902061,58.902061,4178883
2020-06-01,58.930382,60.980419,58.897701,60.742954,60.742954,3152982
2020-06-02,60.531631,61.775597,60.006596,61.315918,61.315918,4507998
2020-06-03,61.660133,62.731991,61.113312,62.259239,62.259239,3367802
2020-06-04,61.727669,62.420456,60.588276,61.427025,61.427025,3954884
2020-06-05,61.701527,62.686241,61.002205,62.030491,62.030491,4444654
2020-06-08,61.784313,62.708027,61.126385,61.431381,61.431381,3590884
2020-06-09,61.324635,61.838776,60.372597,61.363846,61.363846,5095080
2020-06-10,61.516346,62.034847,60.374775,60.895454,60.895454,2816064
2020-06-11,59.494633,60.061062,57.684238,58.845417,58.845417,3300785
2020-06-12,60.403095,60.573025,58.583988,59.758240,59.758240,2664130
2020-06-15,58.684204,61.335526,58.684204,61.026169,61.026169,4428129
2020-06-16,62.411739,63.897526,61.784313,62.777740,62.777740,5599539
2020-06-17,63.538063,64.004280,62.623062,63.684029,63.684029,6155866
2020-06-18,64.050026,66.424667,63.792953,66.263458,66.263458,6394096
2020-06-19,67.130531,67.535744,64.082703,64.337601,64.337601,8472062
2020-06-22,64.437813,65.180702,64.006454,64.102310,64.102310,4761375
2020-06-23,65.485703,66.949707,64.407310,66.036888,66.036888,5983276
2020-06-24,66.010742,67.095673,64.215599,65.792885,65.792885,3462359
2020-06-25,65.871315,66.997635,65.272209,66.285240,66.285240,3471999
2020-06-26,65.951920,67.629417,65.620781,66.426849,66.426849,10493569
2020-06-29,66.446457,69.794922,65.934494,69.256813,69.256813,7329112
2020-06-30,69.239388,70.746956,68.627205,70.455032,70.455032,6919210
2020-07-01,68.529610,73.772453,66.679970,70.998001,70.998001,13377001
2020-07-02,72.102463,76.992683,72.022621,75.688622,75.688622,9209332
2020-07-06,77.172325,83.339989,77.019295,81.962738,81.962738,11464133
2020-07-07,81.743179,84.095146,79.035263,83.572853,83.572853,5770318
2020-07-08,84.590820,84.893547,81.244179,81.743179,81.743179,4172779
2020-07-09,82.222221,83.942116,81.197601,83.067200,83.067200,2580801
2020-07-10,82.754494,85.129738,82.754494,84.823685,84.823685,2456804
2020-07-13,85.928146,85.928146,81.151031,81.357285,81.357285,2051294
2020-07-14,80.585495,85.402527,80.425812,84.876915,84.876915,4548379
2020-07-15,85.781769,86.959412,83.436462,86.387222,86.387222,1864772
2020-07-16,85.788422,85.821693,81.077843,83.313370,83.313370,2302596
2020-07-17,85.109779,85.928146,82.202263,83.353294,83.353294,1933159
2020-07-20,83.832336,87.777779,83.679306,87.272125,87.272125,4167669
2020-07-21,88.310043,88.483032,84.683968,85.375916,85.375916,1519383
2020-07-22,85.402527,85.954758,83.566200,84.291420,84.291420,1737769
2020-07-23,84.284767,86.214241,82.315369,83.499664,83.499664,1447840
2020-07-24,82.794411,84.131737,81.610115,83.692612,83.692612,1626096
2020-07-27,84.497673,86.207588,84.274780,85.029938,85.029938,2512565
2020-07-28,84.018631,84.797073,83.426483,83.805725,83.805725,1494132
2020-07-29,84.890221,87.438454,84.437790,86.833000,86.833000,1553952
2020-07-30,85.934799,89.328011,85.695274,88.170326,88.170326,1134765
2020-07-31,89.827011,89.846970,86.666664,88.103790,88.103790,1269434
2020-08-03,88.848969,90.412506,88.103790,89.168327,89.168327,1533060
2020-08-04,89.288094,89.580841,87.677979,89.055222,89.055222,776750
2020-08-05,89.214905,90.485695,89.011978,89.148369,89.148369,1033162
2020-08-06,89.414505,90.498337,87.159012,87.345306,87.345306,748344
2020-08-07,87.159012,89.447769,86.979378,88.522957,88.522957,1117180
2020-08-10,88.496338,90.053230,85.429146,87.338654,87.338654,2005753
2020-08-11,86.041252,86.307388,80.259483,80.485695,80.485695,2823085
2020-08-12,81.949432,82.501663,80.492348,81.869591,81.869591,1720935
2020-08-13,82.488358,83.552895,81.170990,83.140388,83.140388,4030896
2020-08-14,82.761147,83.426483,81.576843,82.109116,82.109116,1855003
2020-08-17,82.455093,85.332664,82.455093,84.477715,84.477715,2162516
2020-08-18,85.528938,87.421822,85.389221,85.821693,85.821693,1414924
2020-08-19,86.380569,87.112442,84.065201,84.677315,84.677315,1338872
2020-08-20,84.457748,85.355957,84.165001,84.564201,84.564201,1349093
2020-08-21,84.703926,85.222885,84.258148,84.743843,84.743843,1523741
2020-08-24,86.147705,87.997337,84.870262,86.926147,86.926147,1595435
2020-08-25,86.679970,87.984032,85.848305,87.112442,87.112442,1263422
2020-08-26,87.132401,88.888885,86.766464,88.596138,88.596138,1197891
2020-08-27,88.356621,88.922157,86.872925,87.218895,87.218895,1048042
2020-08-28,87.824348,89.128410,87.159012,88.250168,88.250168,1008663
2020-08-31,90.352631,90.725220,87.511642,88.483032,88.483032,1803901
2020-09-01,88.037262,90.938126,88.037262,89.753822,89.753822,1173092
2020-09-02,90.771790,91.796410,88.722557,91.457085,91.457085,1222841
2020-09-03,90.505653,90.505653,85.036591,86.367264,86.367264,1955403
2020-09-04,85.821693,86.254158,81.443779,83.965401,83.965401,2546834
2020-09-08,81.284096,83.932137,80.532272,80.565536,80.565536,1210967
2020-09-09,83.224220,84.291420,81.544243,83.812378,83.812378,1623090
2020-09-10,84.391220,85.662010,81.862938,82.055885,82.055885,1401998
2020-09-11,82.934135,83.080505,79.989357,81.111115,81.111115,699797
2020-09-14,82.055885,82.621422,80.365936,80.698601,80.698601,1083813
2020-09-15,82.601463,85.156357,82.298737,83.885559,83.885559,1564022
2020-09-16,83.892220,85.059883,80.878242,81.097801,81.097801,1193532
2020-09-17,80.212906,81.307388,78.509644,78.915504,78.915504,1484964
2020-09-18,79.401199,79.953423,76.839653,78.210243,78.210243,1896636
2020-09-21,76.540253,78.942116,76.190285,78.389885,78.389885,1362620
2020-09-22,79.487694,80.472389,78.123749,78.922157,78.922157,1260416
2020-09-23,78.423157,78.789085,76.367264,76.380569,76.380569,937571
2020-09-24,74.817032,77.125748,74.517632,75.449104,75.449104,872491
2020-09-25,77.272125,77.318695,74.856956,76.713242,76.713242,797191
2020-09-28,78.117096,79.554222,77.591484,78.463074,78.463074,704907
2020-09-29,78.349968,79.966736,78.137062,79.148369,79.148369,620438
2020-09-30,79.061874,81.051231,78.023949,79.693947,79.693947,1229153
2020-10-01,80.379242,83.779106,80.379242,83.020622,83.020622,1036318
2020-10-02,80.718559,82.987358,80.671989,82.168999,82.168999,1056910
2020-10-05,82.667999,85.163010,82.408516,84.258148,84.258148,1552298
2020-10-06,84.218231,85.482368,83.200264,84.145042,84.145042,1109665
2020-10-07,85.029938,85.815041,84.298073,85.202927,85.202927,534918
2020-10-08,85.608780,86.427147,82.248833,82.574852,82.574852,1343081
2020-10-09,83.346642,84.224884,82.375252,83.226883,83.226883,1165426
2020-10-12,84.664001,85.089821,83.100464,83.379906,83.379906,915778
2020-10-13,83.885559,84.697273,83.240189,84.111778,84.111778,921790
2020-10-14,84.703926,85.276115,81.337326,81.823021,81.823021,840778
2020-10-15,80.705254,83.393211,80.705254,83.260147,83.260147,1311067
2020-10-16,83.832336,84.165001,82.328674,82.761147,82.761147,370940
2020-10-19,83.393211,84.254822,79.986694,80.286095,80.286095,682362
2020-10-20,80.838326,81.896210,80.392548,81.270790,81.270790,991228
2020-10-21,81.829674,82.129074,79.986694,81.689957,81.689957,890227
2020-10-22,81.550232,82.697937,80.512306,82.255486,82.255486,873844
2020-10-23,83.193611,86.134399,82.984032,86.034599,86.034599,1218332
2020-10-26,85.163010,85.495674,83.103790,83.679306,83.679306,581210
2020-10-27,84.371254,86.433800,83.752495,84.810379,84.810379,785768
2020-10-28,83.453094,84.038589,81.224220,82.082504,82.082504,651100
2020-10-29,83.087158,84.637390,82.248833,83.399864,83.399864,629006
2020-10-30,82.934135,83.273453,79.567535,80.319359,80.319359,1046238
2020-11-02,81.044579,82.860947,80.638725,82.115768,82.115768,684015
2020-11-03,82.754494,84.431137,81.443779,83.912178,83.912178,529808
2020-11-04,85.881569,88.043915,85.602127,87.145706,87.145706,1039174
2020-11-05,87.844315,88.642715,86.234200,86.806389,86.806389,1725594
2020-11-06,94.138390,95.741852,88.416496,92.880905,92.880905,3130298
2020-11-09,95.415833,96.473717,89.906853,90.652031,90.652031,1773991
2020-11-10,90.911507,91.763138,86.826347,88.609451,88.609451,1507208
2020-11-11,89.594147,91.417168,88.556221,89.161674,89.161674,1398091
2020-11-12,89.161674,91.170990,86.094475,86.693283,86.693283,1431908
2020-11-13,86.886230,90.552231,86.274117,90.059883,90.059883,1145737
2020-11-16,90.632072,91.809715,89.174980,89.893547,89.893547,928403
2020-11-17,89.813705,90.738525,87.930801,90.246178,90.246178,1083964
2020-11-18,91.044579,91.616768,89.560875,89.707253,89.707253,846490
2020-11-19,89.820358,92.857620,89.155022,92.568199,92.568199,751199
2020-11-20,92.661346,92.967400,91.656685,91.723221,91.723221,624647
2020-11-23,92.102463,94.003326,90.485695,93.220222,93.220222,948994
2020-11-24,93.300064,93.826347,91.284096,92.561546,92.561546,1036920
2020-11-25,93.127075,95.043243,92.268799,94.271454,94.271454,700699
2020-11-27,94.530937,95.941452,93.499664,94.797073,94.797073,336973
2020-11-30,95.083168,96.107780,92.508316,94.471062,94.471062,1714322
2020-12-01,95.143044,97.212242,94.491020,96.753159,96.753159,1985613
2020-12-02,96.473717,96.473717,93.526283,93.952095,93.952095,716029
2020-12-03,93.626083,96.540253,93.519630,94.697273,94.697273,490429
2020-12-04,94.896873,96.979378,94.817032,96.759811,96.759811,828303
2020-12-07,95.309380,96.360611,94.850296,95.189621,95.189621,1203001
2020-12-08,95.741852,96.816368,93.220222,94.584167,94.584167,831309
2020-12-09,94.850296,95.954758,92.295410,93.260147,93.260147,691530
2020-12-10,94.484367,99.630737,93.273453,98.908852,98.908852,1214424
2020-12-11,99.181641,99.214905,97.145706,98.955421,98.955421,894435
2020-12-14,99.308052,100.738525,98.742516,100.299400,100.299400,835518
2020-12-15,101.264137,103.473053,100.186295,103.346642,103.346642,705508
2020-12-16,103.393211,105.166336,101.530273,104.863609,104.863609,1224494
2020-12-17,105.708580,107.598137,105.129738,106.473717,106.473717,952451
2020-12-18,107.910843,109.550896,105.622086,109.115105,109.115105,1566727
2020-12-21,108.070526,109.587494,106.463737,107.132401,107.132401,778554
2020-12-22,114.770462,124.936790,114.197601,122.242180,122.242180,2437565
2020-12-23,124.604126,124.683968,118.675980,118.675980,118.675980,1249895
2020-12-24,119.095146,121.603462,118.729210,119.414505,119.414505,310520
2020-12-28,119.640717,123.499664,119.640717,123.127075,123.127075,916379
2020-12-29,124.131737,124.618759,120.505653,123.473053,123.473053,1034815
2020-12-30,124.105125,126.912842,123.233536,124.737190,124.737190,942682
2020-12-31,124.823685,127.564873,123.729210,125.981369,125.981369,1061569
2021-01-04,126.473717,130.854950,125.981369,129.407852,129.407852,2078348
2021-01-05,127.558220,131.071198,124.766464,127.345306,127.345306,1412820
2021-01-06,123.359947,125.083168,122.222221,124.377914,124.377914,1584763
2021-01-07,125.422485,127.511642,124.018631,127.398537,127.398537,731660
2021-01-08,127.658020,127.711243,124.677315,127.398537,127.398537,857912
2021-01-11,125.755157,127.089157,125.072525,125.475716,125.475716,614877
2021-01-12,127.298737,132.514969,126.886230,132.168991,132.168991,1075998
2021-01-13,131.337326,133.395203,130.695282,130.791748,130.791748,880908
2021-01-14,131.410507,133.300064,129.128403,130.691956,130.691956,823794
2021-01-15,130.352631,131.753159,128.962082,131.510315,131.510315,869335
2021-01-19,133.306717,133.732529,129.873581,132.541580,132.541580,713324
2021-01-20,132.681305,137.298737,132.681305,136.187622,136.187622,650949
2021-01-21,137.125748,138.349960,135.322693,135.409180,135.409180,505309
2021-01-22,134.683960,134.890213,132.954086,133.413177,133.413177,867682
2021-01-25,134.790421,135.163010,132.042587,134.910187,134.910187,1045186
2021-01-26,139.148376,142.162338,138.243515,140.791748,140.791748,1923840
2021-01-27,137.285431,142.867599,134.530945,139.061874,139.061874,2390822
2021-01-28,139.055222,145.036591,139.055222,141.383896,141.383896,1137170
2021-01-29,140.345978,140.918167,138.290085,139.687286,139.687286,847993
2021-02-01,141.151031,148.013977,141.151031,146.593475,146.593475,797041
2021-02-02,147.704590,155.349304,144.564209,155.129745,155.129745,1480605
2021-02-03,155.575516,159.261475,151.257492,158.383240,158.383240,1999140
2021-02-04,161.137726,162.774445,153.226883,156.959412,156.959412,1266879
2021-02-05,157.132401,166.147034,157.132401,165.375916,165.375916,1050447
2021-02-08,165.143051,168.206924,163.334000,167.358612,167.358612,1369684
2021-02-09,169.301392,169.301392,165.079178,165.296082,165.296082,858363
2021-02-10,166.912842,170.046570,164.357956,169.753830,169.753830,1097641
2021-02-11,171.410507,174.896866,170.705261,174.850296,174.850296,581511
2021-02-12,174.204926,175.834991,173.752502,174.550903,174.550903,764125
2021-02-16,174.983368,176.373917,172.771118,173.579514,173.579514,1037671
2021-02-17,171.902863,175.442444,169.145050,175.176315,175.176315,693635
2021-02-18,174.318024,175.608780,170.808380,174.444443,174.444443,905407
2021-02-19,175.695282,176.979370,173.792419,174.417831,174.417831,486371
2021-02-22,171.969391,172.335327,165.715240,166.467072,166.467072,639376
2021-02-23,163.240189,165.662003,156.759811,162.514969,162.514969,1261919
2021-02-24,161.656693,164.650696,159.354630,164.577515,164.577515,592783
2021-02-25,163.685959,167.418503,157.551559,157.877579,157.877579,595789
2021-02-26,159.933472,164.181641,154.943451,162.894211,162.894211,889776
2021-03-01,165.222885,168.206924,162.381897,167.797745,167.797745,855658
2021-03-02,168.290085,171.833008,167.212234,167.365265,167.365265,546641
2021-03-03,166.753159,167.502335,157.278778,158.709244,158.709244,904956
2021-03-04,157.019302,159.463074,149.700592,151.523621,151.523621,1305806
2021-03-05,154.138397,156.899536,145.931473,156.620087,156.620087,876700
2021-03-08,154.976715,159.455093,147.504990,147.658020,147.658020,746991
2021-03-09,153.027283,159.015305,153.027283,157.751160,157.751160,580609
2021-03-10,163.759155,166.121094,156.353958,158.110443,158.110443,837321
2021-03-11,162.408524,165.427811,159.900208,164.344650,164.344650,789526
2021-03-12,161.909515,161.926819,157.371918,160.246170,160.246170,697091
2021-03-15,161.576843,163.007324,156.966064,159.347977,159.347977,781710
2021-03-16,160.079834,162.468399,157.564865,159.487686,159.487686,730007
2021-03-17,157.631409,160.252823,154.746506,158.509644,158.509644,660569
2021-03-18,157.332001,159.055222,153.606125,156.413834,156.413834,1033914
2021-03-19,156.852966,162.514969,153.769135,161.031265,161.031265,1084565
2021-03-22,162.129074,167.697937,162.129074,165.049896,165.049896,1207661
2021-03-23,165.642044,166.110443,158.489685,161.922821,161.922821,885868
2021-03-24,162.421829,163.466400,148.216904,148.675980,148.675980,1250797
2021-03-25,146.427139,148.283432,141.743179,142.987366,142.987366,1690424
2021-03-26,144.284760,145.515640,137.351959,145.329346,145.329346,2006355
2021-03-29,144.830338,145.049896,136.467072,137.624756,137.624756,995737
2021-03-30,137.571518,138.283432,133.819031,137.059219,137.059219,2056104
2021-03-31,138.928802,145.246170,137.870255,143.918823,143.918823,987621
2021-04-01,145.143051,151.057877,144.544250,150.825012,150.825012,1184214
2021-04-05,152.288757,152.821030,147.658020,149.960083,149.960083,561821
2021-04-06,149.095139,154.178314,149.095139,151.696609,151.696609,587523
2021-04-07,152.348633,155.788422,150.119766,153.739182,153.739182,608865
2021-04-08,155.083160,161.390549,154.936798,159.740524,159.740524,565278
2021-04-09,159.208252,160.884903,158.356613,160.518967,160.518967,915628
2021-04-12,159.248169,162.687958,159.248169,162.348633,162.348633,665078
2021-04-13,164.670654,173.932129,164.264801,171.816360,171.816360,1412519
2021-04-14,171.004654,172.102463,164.251495,165.402527,165.402527,906760
2021-04-15,165.009979,169.654022,165.009979,167.032608,167.032608,873694
2021-04-16,169.547577,169.547577,160.578842,165.262802,165.262802,750298
2021-04-19,164.198273,165.123093,160.675323,161.899536,161.899536,564978
2021-04-20,161.922821,163.749161,153.905518,157.185623,157.185623,696490
2021-04-21,156.147705,160.558884,155.262802,159.953430,159.953430,728654
2021-04-22,160.538925,164.188950,159.760483,161.869598,161.869598,611420
2021-04-23,162.468399,166.839661,161.962738,166.546906,166.546906,596841
2021-04-26,167.438461,169.980042,165.186295,166.487030,166.487030,834616
2021-04-27,166.400528,168.988693,165.349304,168.143707,168.143707,905858
2021-04-28,168.556213,172.288757,166.927475,171.902863,171.902863,799145
